Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,2,21,4,NA,1035,NA,1135,WN,1530,,NA,60,NA,NA,NA,STL,MDW,251,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,1905,NA,2005,WN,1614,,NA,60,NA,NA,NA,STL,MDW,251,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,905,NA,1005,WN,2026,,NA,60,NA,NA,NA,STL,MDW,251,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,2149,2145,2259,2245,WN,2122,N439WN,70,60,40,14,4,STL,MDW,251,4,26,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,1420,NA,1520,WN,2546,,NA,60,NA,NA,NA,STL,MDW,251,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,1145,NA,1315,WN,179,,NA,90,NA,NA,NA,STL,OKC,462,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,2028,1930,2214,2100,WN,2179,N776WN,106,90,75,74,58,STL,OKC,462,4,27,0,,0,0,0,27,0,47
2008,2,21,4,2021,1915,2147,2025,WN,40,N651SW,86,70,55,82,66,STL,OMA,342,2,29,0,,0,0,0,16,0,66
2008,2,21,4,NA,805,NA,915,WN,1518,,NA,70,NA,NA,NA,STL,OMA,342,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,1355,NA,1505,WN,2208,,NA,70,NA,NA,NA,STL,OMA,342,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,2051,2030,2335,2255,WN,1055,N703SW,224,205,172,40,21,STL,PHX,1262,18,34,0,,0,0,21,19,0,0
2008,2,21,4,NA,1645,NA,1920,WN,1101,,NA,215,NA,NA,NA,STL,PHX,1262,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,955,NA,1230,WN,1361,,NA,215,NA,NA,NA,STL,PHX,1262,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,1335,NA,1600,WN,2452,,NA,205,NA,NA,NA,STL,PHX,1262,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,616,615,1030,850,WN,3603,N289CT,314,215,180,100,1,STL,PHX,1262,8,126,0,,0,0,0,100,0,0
2008,2,21,4,NA,1130,NA,1325,WN,253,,NA,55,NA,NA,NA,STL,SDF,254,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,735,NA,930,WN,1323,,NA,55,NA,NA,NA,STL,SDF,254,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,2255,1915,143,2110,WN,1349,N348SW,108,55,37,273,220,STL,SDF,254,6,65,0,,0,192,0,53,0,28
2008,2,21,4,NA,750,NA,1010,WN,131,,NA,200,NA,NA,NA,STL,SLC,1156,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,1851,1850,2100,2110,WN,3776,N312SW,189,200,164,-10,1,STL,SLC,1156,5,20,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,705,NA,1020,WN,211,,NA,135,NA,NA,NA,STL,TPA,869,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,1515,NA,1830,WN,3505,,NA,135,NA,NA,NA,STL,TPA,869,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,840,NA,955,WN,21,,NA,75,NA,NA,NA,STL,TUL,351,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,2202,2110,2334,2225,WN,106,N203WN,92,75,63,69,52,STL,TUL,351,5,24,0,,0,0,0,22,0,47
2008,2,21,4,1830,1625,2019,1825,WN,1081,N493WN,229,240,214,114,125,TPA,ABQ,1497,4,11,0,,0,2,0,0,0,112
2008,2,21,4,1559,1550,1831,1830,WN,796,N457WN,152,160,140,1,9,TPA,ALB,1130,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,923,920,1103,1105,WN,2293,N643SW,160,165,143,-2,3,TPA,AUS,928,5,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1532,1530,1811,1815,WN,3323,N297WN,159,165,138,-4,2,TPA,BDL,1111,4,17,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,828,825,1105,1105,WN,3430,N780SW,157,160,144,0,3,TPA,BDL,1111,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1935,1935,1958,2000,WN,1515,N782SA,83,85,70,-2,0,TPA,BHM,460,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,706,710,734,735,WN,1951,N646SW,88,85,73,-1,-4,TPA,BHM,460,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1354,1345,1430,1410,WN,2462,N232WN,96,85,73,20,9,TPA,BHM,460,4,19,0,,0,2,0,11,0,7
2008,2,21,4,1830,1825,1925,1920,WN,847,N326SW,115,115,97,5,5,TPA,BNA,612,5,13,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2032,2030,2118,2120,WN,1160,N290WN,106,110,92,-2,2,TPA,BNA,612,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,649,650,738,740,WN,1607,N389SW,109,110,93,-2,-1,TPA,BNA,612,6,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1351,1350,1450,1440,WN,2537,N752SW,119,110,97,10,1,TPA,BNA,612,4,18,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,943,945,1027,1035,WN,3395,N353SW,104,110,91,-8,-2,TPA,BNA,612,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,901,905,1140,1140,WN,1311,N705SW,159,155,144,0,-4,TPA,BUF,1054,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1510,1505,1749,1740,WN,2114,N466WN,159,155,140,9,5,TPA,BUF,1054,2,17,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1536,1500,1757,1710,WN,15,N746SW,141,130,114,47,36,TPA,BWI,842,7,20,0,,0,0,0,11,0,36
2008,2,21,4,1725,1715,1928,1930,WN,462,N458WN,123,135,109,-2,10,TPA,BWI,842,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1209,1150,1410,1400,WN,1271,N337SW,121,130,111,10,19,TPA,BWI,842,2,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,851,845,1055,1055,WN,1634,N659SW,124,130,114,0,6,TPA,BWI,842,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,NA,2120,NA,2330,WN,2529,,NA,130,NA,NA,NA,TPA,BWI,842,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,2,21,4,1848,1845,2101,2100,WN,3571,N658SW,133,135,110,1,3,TPA,BWI,842,3,20,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,636,640,839,850,WN,3691,N274WN,123,130,112,-11,-4,TPA,BWI,842,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2015,2015,2230,2230,WN,364,N253WN,135,135,117,0,0,TPA,CMH,829,6,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1012,1010,1226,1220,WN,2545,N903WN,134,130,122,6,2,TPA,CMH,829,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1522,1440,1729,1650,WN,3671,N340LV,127,130,115,39,42,TPA,CMH,829,3,9,0,,0,5,0,0,0,34
2008,2,21,4,1249,1215,1432,1425,WN,2196,N449WN,223,250,208,7,34,TPA,DEN,1506,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1745,1630,1840,1730,WN,253,N387SW,55,60,38,70,75,TPA,FLL,197,4,13,0,,0,0,0,0,0,70
2008,2,21,4,721,720,808,815,WN,473,N409WN,47,55,35,-7,1,TPA,FLL,197,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1520,1245,1620,1345,WN,541,N497WN,60,60,42,155,155,TPA,FLL,197,9,9,0,,0,0,0,0,0,155
2008,2,21,4,1754,1740,1845,1840,WN,1151,N745SW,51,60,38,5,14,TPA,FLL,197,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1939,1915,2027,2010,WN,1162,N235WN,48,55,35,17,24,TPA,FLL,197,3,10,0,,0,1,0,0,0,16
2008,2,21,4,1049,1050,1139,1150,WN,1282,N752SW,50,60,38,-11,-1,TPA,FLL,197,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2231,2215,2318,2310,WN,2199,N269WN,47,55,36,8,16,TPA,FLL,197,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,909,910,1000,1010,WN,3573,N368SW,51,60,36,-10,-1,TPA,FLL,197,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1414,1410,1512,1505,WN,3933,N551WN,58,55,42,7,4,TPA,FLL,197,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,629,630,821,800,WN,10,N657SW,172,150,155,21,-1,TPA,HOU,781,4,13,0,,0,0,0,21,0,0
2008,2,21,4,1031,1035,1204,1205,WN,26,N221WN,153,150,136,-1,-4,TPA,HOU,781,6,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1548,1535,1733,1705,WN,46,N648SW,165,150,146,28,13,TPA,HOU,781,6,13,0,,0,13,0,15,0,0
2008,2,21,4,1942,1935,2102,2105,WN,62,N737JW,140,150,123,-3,7,TPA,HOU,781,5,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1122,1115,1326,1320,WN,2352,N615SW,124,125,109,6,7,TPA,IAD,810,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1859,1855,2111,2105,WN,3592,N660SW,132,130,110,6,4,TPA,IAD,810,5,17,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1552,1515,1821,1735,WN,619,N396SW,149,140,124,46,37,TPA,IND,838,10,15,0,,0,0,0,9,0,37
2008,2,21,4,955,955,1218,1225,WN,2014,N203WN,143,150,131,-7,0,TPA,ISP,1034,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1429,1430,1656,1700,WN,2803,N451WN,147,150,131,-4,-1,TPA,ISP,1034,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2037,2015,2254,2245,WN,3325,N902WN,137,150,125,9,22,TPA,ISP,1034,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,804,805,901,855,WN,908,N651SW,57,50,35,6,-1,TPA,JAX,180,6,16,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1729,1645,1819,1735,WN,1251,N605SW,50,50,33,44,44,TPA,JAX,180,7,10,0,,0,44,0,0,0,0
2008,2,21,4,1253,1210,1343,1300,WN,3497,N340LV,50,50,36,43,43,TPA,JAX,180,4,10,0,,0,0,0,0,0,43
2008,2,21,4,1432,1130,1641,1340,WN,427,N791SW,309,310,279,181,182,TPA,LAS,1984,17,13,0,,0,181,0,0,0,0
2008,2,21,4,1907,1815,2056,2010,WN,1469,N275WN,169,175,147,46,52,TPA,MCI,1048,6,16,0,,0,16,0,0,0,30
2008,2,21,4,930,935,1123,1135,WN,3600,N380SW,173,180,158,-12,-5,TPA,MCI,1048,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2137,2110,2323,2250,WN,275,N647SW,166,160,143,33,27,TPA,MDW,997,10,13,0,,0,1,0,6,0,26
2008,2,21,4,1722,1555,1905,1740,WN,628,N607SW,163,165,147,85,87,TPA,MDW,997,5,11,0,,0,0,0,0,0,85
2008,2,21,4,NA,1045,NA,1225,WN,1606,,NA,160,NA,NA,NA,TPA,MDW,997,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,21,4,1753,1755,1928,1940,WN,2188,N203WN,155,165,142,-12,-2,TPA,MDW,997,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1310,1310,1441,1450,WN,2282,N328SW,151,160,140,-9,0,TPA,MDW,997,2,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,803,805,944,950,WN,2636,N701GS,161,165,146,-6,-2,TPA,MDW,997,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,620,620,802,800,WN,2647,N648SW,162,160,148,2,0,TPA,MDW,997,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1809,1750,2054,2045,WN,1586,N688SW,165,175,150,9,19,TPA,MHT,1204,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1135,1135,1424,1430,WN,3828,N421LV,169,175,154,-6,0,TPA,MHT,1204,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2052,2055,2133,2140,WN,300,N229WN,101,105,81,-7,-3,TPA,MSY,487,8,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,741,740,824,825,WN,1256,N248WN,103,105,90,-1,1,TPA,MSY,487,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1321,1320,1354,1405,WN,1614,N680AA,93,105,81,-11,1,TPA,MSY,487,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1103,1105,1254,1305,WN,1658,N454WN,111,120,96,-11,-2,TPA,ORF,717,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1246,1230,1335,1320,WN,1051,N718SW,49,50,35,15,16,TPA,PBI,174,5,9,0,,0,14,0,0,0,1
2008,2,21,4,1612,1615,1705,1705,WN,1060,N729SW,53,50,35,0,-3,TPA,PBI,174,5,13,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2114,2110,2158,2155,WN,1431,N756SA,44,45,30,3,4,TPA,PBI,174,6,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,749,750,834,840,WN,2995,N665WN,45,50,30,-6,-1,TPA,PBI,174,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1155,1155,1422,1425,WN,795,N679AA,147,150,129,-3,0,TPA,PHL,920,3,15,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1642,1640,1904,1910,WN,1172,N349SW,142,150,129,-6,2,TPA,PHL,920,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,724,730,940,1000,WN,1430,N419WN,136,150,124,-20,-6,TPA,PHL,920,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1950,1950,2212,2220,WN,3577,N659SW,142,150,120,-8,0,TPA,PHL,920,9,13,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1352,1345,1628,1635,WN,3586,N795SW,276,290,260,-7,7,TPA,PHX,1788,7,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1114,1025,1335,1245,WN,1423,N768SW,141,140,125,50,49,TPA,PIT,873,3,13,0,,0,4,0,1,0,45
2008,2,21,4,702,700,943,945,WN,1095,N790SW,161,165,145,-2,2,TPA,PVD,1137,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2015,2020,2244,2305,WN,1396,N496WN,149,165,134,-21,-5,TPA,PVD,1137,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1245,1245,1519,1525,WN,3070,N463WN,154,160,142,-6,0,TPA,PVD,1137,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1848,1845,2024,2030,WN,1110,N676SW,96,105,79,-6,3,TPA,RDU,587,4,13,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,739,745,913,925,WN,1142,N797MX,94,100,80,-12,-6,TPA,RDU,587,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1129,1130,1307,1310,WN,3745,N367SW,98,100,82,-3,-1,TPA,RDU,587,2,14,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1838,1835,2022,2030,WN,1287,N367SW,164,175,153,-8,3,TPA,SAT,972,2,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1526,1510,1726,1715,WN,534,N654SW,120,125,105,11,16,TPA,SDF,727,7,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,950,950,1151,1155,WN,1550,N308SA,121,125,106,-4,0,TPA,SDF,727,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1038,1040,1212,1210,WN,875,N650SW,154,150,136,2,-2,TPA,STL,869,10,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1957,2000,2123,2130,WN,2122,N439WN,146,150,128,-7,-3,TPA,STL,869,9,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1131,1015,1251,1110,WN,21,N734SA,80,55,48,101,76,TUL,DAL,237,3,29,0,,0,76,0,25,0,0
2008,2,21,4,1310,1240,1416,1335,WN,31,N523SW,66,55,54,41,30,TUL,DAL,237,2,10,0,,0,0,0,11,0,30
2008,2,21,4,1740,1740,1840,1840,WN,51,N462WN,60,60,44,0,0,TUL,DAL,237,2,14,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,654,655,754,755,WN,1952,N293,60,60,48,-1,-1,TUL,DAL,237,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,909,850,1017,945,WN,2947,N630WN,68,55,51,32,19,TUL,DAL,237,3,14,0,,0,10,0,13,0,9
2008,2,21,4,1508,1505,1612,1600,WN,3071,N242WN,64,55,50,12,3,TUL,DAL,237,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2117,1950,2209,2045,WN,3593,N278WN,52,55,45,84,87,TUL,DAL,237,2,5,0,,0,0,0,0,0,84
2008,2,21,4,1641,1550,1826,1730,WN,1577,N376SW,105,100,82,56,51,TUL,HOU,453,8,15,0,,0,0,0,5,0,51
2008,2,21,4,2003,1900,2139,2030,WN,1593,N507SW,96,90,74,69,63,TUL,HOU,453,7,15,0,,0,4,0,6,0,59
2008,2,21,4,952,640,1141,810,WN,2648,N616SW,109,90,81,211,192,TUL,HOU,453,9,19,0,,0,192,0,19,0,0
2008,2,21,4,1248,1130,1427,1305,WN,3333,N369SW,99,95,81,82,78,TUL,HOU,453,5,13,0,,0,10,0,4,0,68
2008,2,21,4,1129,1040,1229,1145,WN,8,N515SW,180,185,157,44,49,TUL,LAS,1076,5,18,0,,0,1,0,0,0,43
2008,2,21,4,835,835,931,930,WN,709,N457WN,56,55,35,1,0,TUL,MCI,223,7,14,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1850,1815,1954,1910,WN,1304,N354SW,64,55,37,44,35,TUL,MCI,223,6,21,0,,0,8,0,9,0,27
2008,2,21,4,1445,1305,1536,1400,WN,1465,N739GB,51,55,35,96,100,TUL,MCI,223,7,9,0,,0,0,0,0,0,96
2008,2,21,4,1844,1745,2021,1930,WN,1476,N242WN,157,165,131,51,59,TUL,PHX,935,5,21,0,,0,36,0,0,0,15
2008,2,21,4,629,625,801,810,WN,2213,N612SW,152,165,141,-9,4,TUL,PHX,935,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1249,1135,1433,1315,WN,3247,N677AA,164,160,138,78,74,TUL,PHX,935,6,20,0,,0,74,0,4,0,0
2008,2,21,4,1843,1625,NA,1730,WN,1344,N743SW,NA,65,NA,NA,138,TUL,STL,351,NA,11,0,,1,NA,NA,NA,NA,NA
2008,2,21,4,835,710,1042,815,WN,2387,N432WN,127,65,50,147,85,TUL,STL,351,51,26,0,,0,0,85,62,0,0
2008,2,21,4,1825,1825,1922,1925,WN,135,N305SW,57,60,44,-3,0,TUS,ABQ,321,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,729,730,827,830,WN,213,N229WN,58,60,44,-3,-1,TUS,ABQ,321,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1021,1020,1036,1035,WN,1359,N210WN,75,75,63,1,1,TUS,LAS,365,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1652,1620,1703,1635,WN,1523,N283WN,71,75,57,28,32,TUS,LAS,365,5,9,0,,0,1,0,0,0,27
2008,2,21,4,2125,2120,2144,2135,WN,1947,N757LV,79,75,64,9,5,TUS,LAS,365,5,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1504,1345,1517,1400,WN,2377,N671SW,73,75,61,77,79,TUS,LAS,365,4,8,0,,0,1,0,0,0,76
2008,2,21,4,624,625,639,640,WN,2996,N767SW,75,75,60,-1,-1,TUS,LAS,365,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1818,1805,1829,1820,WN,3227,N425LV,71,75,57,9,13,TUS,LAS,365,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1652,1655,1724,1725,WN,702,N709SW,92,90,76,-1,-3,TUS,LAX,451,6,10,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1457,1430,1524,1500,WN,978,N442WN,87,90,71,24,27,TUS,LAX,451,7,9,0,,0,11,0,0,0,13
2008,2,21,4,918,920,948,950,WN,2471,N251WN,90,90,76,-2,-2,TUS,LAX,451,6,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,638,640,709,710,WN,3518,N672SW,91,90,76,-1,-2,TUS,LAX,451,8,7,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,2007,1935,2043,2010,WN,3770,N456WN,96,95,77,33,32,TUS,LAX,451,8,11,0,,0,2,0,1,0,30
2008,2,21,4,1135,1135,1208,1210,WN,3938,N323SW,93,95,77,-2,0,TUS,LAX,451,9,7,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,659,700,1056,1115,WN,387,N900WN,177,195,166,-19,-1,TUS,MDW,1440,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1334,1320,1738,1735,WN,723,N472WN,184,195,168,3,14,TUS,MDW,1440,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,830,830,954,950,WN,1510,N378SW,144,140,131,4,0,TUS,OAK,747,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,715,715,728,730,WN,648,N416WN,73,75,61,-2,0,TUS,SAN,367,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1421,1420,1437,1435,WN,1253,N313SW,76,75,62,2,1,TUS,SAN,367,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1920,1855,1933,1905,WN,2372,N265WN,73,70,63,28,25,TUS,SAN,367,2,8,0,,0,0,0,3,0,25
2008,2,21,4,1250,1150,1304,1205,WN,2612,N687SW,74,75,65,59,60,TUS,SAN,367,3,6,0,,0,0,0,0,0,59
2008,2,22,5,1948,1950,2141,2145,WN,2271,N408WN,53,55,40,-4,-2,ABQ,AMA,277,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,937,900,1456,1435,WN,213,N207WN,199,215,186,21,37,ABQ,BWI,1670,5,8,0,,0,21,0,0,0,0
2008,2,22,5,1429,1430,1651,1705,WN,45,N396SW,82,95,74,-14,-1,ABQ,DAL,580,2,6,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,2257,2020,113,2245,WN,375,N685SW,76,85,67,148,157,ABQ,DAL,580,3,6,0,,0,7,0,0,0,141
2008,2,22,5,1556,1555,1818,1830,WN,720,N271WN,82,95,73,-12,1,ABQ,DAL,580,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,614,615,846,850,WN,1118,N434WN,92,95,74,-4,-1,ABQ,DAL,580,2,16,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1136,1100,1403,1335,WN,1295,N422WN,87,95,76,28,36,ABQ,DAL,580,4,7,0,,0,28,0,0,0,0
2008,2,22,5,930,920,1203,1155,WN,1508,N478WN,93,95,81,8,10,ABQ,DAL,580,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1909,1900,2140,2135,WN,2038,N300SW,91,95,74,5,9,ABQ,DAL,580,2,15,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1755,1745,2021,2020,WN,3060,N472WN,86,95,76,1,10,ABQ,DAL,580,4,6,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1314,1310,1539,1545,WN,3419,N394SW,85,95,73,-6,4,ABQ,DAL,580,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,637,640,754,805,WN,409,N440LV,77,85,55,-11,-3,ABQ,DEN,349,6,16,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1225,1225,1336,1350,WN,807,N451WN,71,85,58,-14,0,ABQ,DEN,349,7,6,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1659,1645,1801,1810,WN,2610,N780SW,62,85,52,-9,14,ABQ,DEN,349,4,6,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1616,1615,1702,1705,WN,892,N260WN,46,50,36,-3,1,ABQ,ELP,223,4,6,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,622,625,714,720,WN,2262,N284WN,52,55,34,-6,-3,ABQ,ELP,223,4,14,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1036,1030,1127,1120,WN,2553,N292WN,51,50,35,7,6,ABQ,ELP,223,10,6,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,658,700,953,1000,WN,1357,N604SW,115,120,101,-7,-2,ABQ,HOU,759,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1328,1330,1619,1630,WN,2039,N375SW,111,120,95,-11,-2,ABQ,HOU,759,5,11,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1929,1935,2214,2230,WN,2982,N492WN,105,115,93,-16,-6,ABQ,HOU,759,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,646,645,723,720,WN,307,N299WN,97,95,78,3,1,ABQ,LAS,487,3,16,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1619,1615,1655,1650,WN,503,N794SW,96,95,82,5,4,ABQ,LAS,487,5,9,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,2126,2030,2204,2105,WN,507,N663SW,98,95,85,59,56,ABQ,LAS,487,5,8,0,,0,56,0,3,0,0
2008,2,22,5,2003,1825,2101,1900,WN,1631,N324SW,118,95,84,121,98,ABQ,LAS,487,26,8,0,,0,3,0,23,0,95
2008,2,22,5,905,900,943,935,WN,2002,N379SW,98,95,83,8,5,ABQ,LAS,487,7,8,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1532,1430,1611,1505,WN,2983,N513SW,99,95,86,66,62,ABQ,LAS,487,4,9,0,,0,0,0,4,0,62
2008,2,22,5,1210,1210,1240,1245,WN,3570,N735SA,90,95,80,-5,0,ABQ,LAS,487,5,5,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,1109,1105,1226,1210,WN,10,N610WN,137,125,118,16,4,ABQ,LAX,677,10,9,0,,0,0,0,16,0,0
2008,2,22,5,2129,2030,2227,2130,WN,48,N550WN,118,120,104,57,59,ABQ,LAX,677,7,7,0,,0,0,0,0,0,57
2008,2,22,5,1535,1525,1644,1630,WN,558,N501SW,129,125,114,14,10,ABQ,LAX,677,6,9,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,745,750,906,850,WN,2182,N617SW,141,120,130,16,-5,ABQ,LAX,677,3,8,0,,0,0,0,16,0,0
2008,2,22,5,1534,1530,1724,1725,WN,1352,N493WN,50,55,40,-1,4,ABQ,LBB,289,2,8,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,2034,2030,2227,2230,WN,273,N665WN,53,60,43,-3,4,ABQ,MAF,332,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,2142,1950,22,2240,WN,135,N644SW,100,110,89,102,112,ABQ,MCI,718,4,7,0,,0,0,0,0,0,102
2008,2,22,5,732,735,1012,1025,WN,1247,N295WN,100,110,89,-13,-3,ABQ,MCI,718,5,6,0,,0,NA,NA,NA,NA,NA
